frame;time;x;y;team_id
13739;549.56;36.60;72;475
13740;549.60;36.99;72;475
13741;549.64;37.38;72;475
13742;549.68;37.77;72;475
13743;549.72;37.77;72;475
13744;549.76;37.77;72;475
13745;549.80;37.77;72;475
13746;549.84;37.77;72;475
13747;549.88;37.77;72;475
13748;549.92;37.77;72;475
13749;549.96;37.77;72;475
13750;550;37.77;72;475
13751;550.04;37.77;72;475
13752;550.08;37.77;72;475
13753;550.12;37.77;72;475
13754;550.16;37.77;72;475
13755;550.20;37.77;72;475
13756;550.24;37.77;72;475
13757;550.28;37.77;72;475
13758;550.32;37.77;72;475
13759;550.36;37.77;72;475
13760;550.40;37.77;72;475
13761;550.44;37.77;72;475
13762;550.48;37.77;72;475
13763;550.52;37.77;72;475
13764;550.56;37.77;72;475
13765;550.60;37.77;72;475
13766;550.64;37.77;72;475
13767;550.68;37.77;72;475
13768;550.72;37.77;72;475
13769;550.76;37.77;72;475
13770;550.80;37.77;72;475
13771;550.84;37.77;72;475
13772;550.88;37.77;72;475
13773;550.92;37.77;72;475
13774;550.96;37.77;72;475
13775;551;37.77;72;475
13776;551.04;37.77;72;475
13777;551.08;37.77;72;475
13778;551.12;37.77;72;475
13779;551.16;37.77;72;475
13780;551.20;37.77;72;475
13781;551.24;37.77;72;475
13782;551.28;37.77;72;475
13783;551.32;37.77;72;475
13784;551.36;37.77;72;475
13785;551.40;37.77;72;475
13786;551.44;37.77;72;475
13787;551.48;37.77;72;475
13788;551.52;37.77;72;475
13789;551.56;37.77;72;475
13790;551.60;37.77;72;475
13791;551.64;37.77;72;475
13792;551.68;37.77;72;475
13793;551.72;37.77;72;475
13794;551.76;37.77;72;475
13795;551.80;37.77;72;475
13796;551.84;37.77;72;475
13797;551.88;37.77;72;475
13798;551.92;37.77;72;475
13799;551.96;37.77;72;475
13800;552;37.77;72;475
13801;552.04;37.77;72;475
13802;552.08;37.77;72;475
13803;552.12;37.77;72;475
13804;552.16;37.77;72;475
13805;552.20;37.77;72;475
13806;552.24;37.77;72;475
13807;552.28;37.77;72;475
13808;552.32;37.77;72;475
13809;552.36;37.77;72;475
13810;552.40;37.77;72;475
13811;552.44;37.77;72;475
13812;552.48;37.77;72;475
13813;552.52;37.77;72;475
13814;552.56;37.77;72;475
13815;552.60;37.77;72;475
13816;552.64;37.77;72;475
13817;552.68;37.77;72;475
13818;552.72;37.77;72;475
13819;552.76;37.77;72;475
13820;552.80;37.77;72;475
13821;552.84;37.77;72;475
13822;552.88;37.77;72;475
13823;552.92;37.77;72;475
13824;552.96;37.77;72;475
13825;553;37.77;72;475
13826;553.04;37.77;72;475
13827;553.08;37.77;72;475
13828;553.12;37.77;72;475
13829;553.16;37.77;72;475
13830;553.20;37.77;72;475
13831;553.24;37.77;72;475
13832;553.28;37.77;72;475
13833;553.32;37.77;72;475
13834;553.36;37.77;72;475
13835;553.40;37.77;72;475
13836;553.44;37.77;72;475
13837;553.48;37.77;72;475
13838;553.52;37.77;72;475
13839;553.56;37.77;72;475
13840;553.60;37.77;72;475
13841;553.64;37.77;72;475
13842;553.68;37.77;72;475
13843;553.72;37.77;72;475
13844;553.76;37.77;72;475
13845;553.80;37.77;72;475
13846;553.84;37.77;72;475
13847;553.88;37.77;72;475
13848;553.92;37.77;72;475
13849;553.96;37.77;72;475
13850;554;37.77;72;475
13851;554.04;37.77;72;475
13852;554.08;37.77;72;475
13853;554.12;37.77;72;475
13854;554.16;37.77;72;475
13855;554.20;37.77;72;475
13856;554.24;37.77;72;475
13857;554.28;37.77;72;475
13858;554.32;37.77;72;475
13859;554.36;37.77;72;475
13860;554.40;37.77;72;475
13861;554.44;37.77;72;475
13862;554.48;37.77;72;475
13863;554.52;37.77;72;475
13864;554.56;37.77;72;475
13865;554.60;37.77;72;475
13866;554.64;37.77;72;475
13867;554.68;37.77;72;475
13868;554.72;37.77;72;475
13869;554.76;37.77;72;475
13870;554.80;37.77;72;475
13871;554.84;37.77;72;475
13872;554.88;37.77;72;475
13873;554.92;37.77;72;475
13874;554.96;37.77;72;475
13875;555;37.77;72;475
13876;555.04;37.77;72;475
13877;555.08;37.77;72;475
13878;555.12;37.77;72;475
13879;555.16;37.77;72;475
13880;555.20;37.77;72;475
13881;555.24;37.77;72;475
13882;555.28;37.77;72;475
13883;555.32;37.77;72;475
13884;555.36;37.77;72;475
13885;555.40;37.77;72;475
13886;555.44;37.77;72;475
13887;555.48;37.77;72;475
13888;555.52;37.77;72;475
13889;555.56;37.77;72;475
13890;555.60;37.77;72;475
13891;555.64;37.77;72;475
13892;555.68;37.77;72;475
13893;555.72;37.77;72;475
13894;555.76;37.77;72;475
13895;555.80;37.77;72;475
13896;555.84;37.77;72;475
13897;555.88;37.77;72;475
13898;555.92;37.77;72;475
13899;555.96;37.77;72;475
13900;556;37.77;72;475
13901;556.04;37.77;72;475
13902;556.08;37.77;72;475
13903;556.12;37.77;72;475
13904;556.16;37.77;72;475
13905;556.20;37.77;72;475
13906;556.24;37.77;72;475
13907;556.28;37.77;72;475
13908;556.32;37.77;72;475
13909;556.36;37.77;72;475
13910;556.40;37.77;72;475
13911;556.44;37.77;72;475
13912;556.48;37.77;72;475
13913;556.52;37.77;72;475
13914;556.56;37.77;72;475
13915;556.60;37.77;72;475
13916;556.64;37.77;72;475
13917;556.68;37.77;72;475
13918;556.72;37.77;72;475
13919;556.76;37.77;72;475
13920;556.80;37.77;72;475
13921;556.84;37.77;72;475
13922;556.88;37.77;72;475
13923;556.92;37.77;72;475
13924;556.96;37.77;72;475
13925;557;37.77;72;475
13926;557.04;37.77;72;475
13927;557.08;37.77;72;475
13928;557.12;37.77;72;475
13929;557.16;37.77;72;475
13930;557.20;37.77;72;475
13931;557.24;37.77;72;475
13932;557.28;37.77;72;475
13933;557.32;37.77;72;475
13934;557.36;37.77;72;475
13935;557.40;37.77;72;475
13936;557.44;37.77;72;475
13937;557.48;37.77;72;475
13938;557.52;37.77;72;475
13939;557.56;37.77;72;475
13940;557.60;37.77;72;475
13941;557.64;37.77;72;475
13942;557.68;37.77;72;475
13943;557.72;37.77;72;475
13944;557.76;37.77;72;475
13945;557.80;37.77;72;475
13946;557.84;37.77;72;475
13947;557.88;37.77;72;475
13948;557.92;37.77;72;475
13949;557.96;37.77;72;475
13950;558;37.77;72;475
13951;558.04;37.77;72;475
13952;558.08;37.77;72;475
13953;558.12;37.77;72;475
13954;558.16;37.77;72;475
13955;558.20;37.77;72;475
13956;558.24;37.77;72;475
13957;558.28;37.77;72;475
13958;558.32;37.77;72;475
13959;558.36;37.77;72;475
13960;558.40;37.77;72;475
13961;558.44;37.77;72;475
13962;558.48;37.77;72;475
13963;558.52;37.77;72;475
13964;558.56;37.77;72;475
13965;558.60;37.77;72;475
13966;558.64;37.77;72;475
13967;558.68;37.77;72;475
13968;558.72;37.77;72;475
13969;558.76;37.77;72;475
13970;558.80;37.77;72;475
13971;558.84;37.77;72;475
13972;558.88;37.77;72;475
13973;558.92;37.77;72;475
13974;558.96;37.77;72;475
13975;559;37.77;72;475
13976;559.04;37.77;72;475
13977;559.08;37.77;72;475
13978;559.12;37.77;72;475
13979;559.16;37.77;72;475
13980;559.20;37.77;72;475
13981;559.24;37.77;72;475
13982;559.28;37.77;72;475
13983;559.32;37.77;72;475
13984;559.36;37.77;72;475
13985;559.40;37.77;72;475
13986;559.44;37.77;72;475
13987;559.48;37.77;72;475
13988;559.52;37.77;72;475
13989;559.56;37.77;72;475
13990;559.60;37.77;72;475
13991;559.64;37.77;72;475
13992;559.68;37.77;72;475
13993;559.72;37.77;72;475
13994;559.76;37.77;72;475
13995;559.80;37.77;72;475
13996;559.84;37.77;72;475
13997;559.88;37.77;72;475
13998;559.92;37.77;72;475
13999;559.96;37.77;72;475
14000;560;37.77;72;475
14001;560.04;37.77;72;475
14002;560.08;37.77;72;475
14003;560.12;37.77;72;475
14004;560.16;37.77;72;475
14005;560.20;37.77;72;475
14006;560.24;37.77;72;475
14007;560.28;37.77;72;475
14008;560.32;37.77;72;475
14009;560.36;37.77;72;475
14010;560.40;37.77;72;475
14011;560.44;38.29;71.88;475
14012;560.48;38.81;71.77;475
14013;560.52;39.34;71.65;475
14014;560.56;39.86;71.54;475
14015;560.60;40.38;71.42;475
14016;560.64;40.90;71.31;475
14017;560.68;41.42;71.19;475
14018;560.72;41.95;71.08;475
14019;560.76;42.47;70.96;475
14020;560.80;42.99;70.85;475
14021;560.84;43.51;70.73;475
14022;560.88;44.04;70.62;475
14023;560.92;44.56;70.50;475
14024;560.96;45.08;70.39;475
14025;561;45.60;70.27;475
14026;561.04;46.12;70.15;475
14027;561.08;46.65;70.04;475
14028;561.12;47.17;69.92;475
14029;561.16;47.69;69.81;475
14030;561.20;48.21;69.69;475
14031;561.24;48.73;69.58;475
14032;561.28;49.26;69.46;475
14033;561.32;49.78;69.35;475
14034;561.36;50.30;69.23;475
14035;561.40;50.82;69.12;475
14036;561.44;51.34;69;475
14037;561.48;51.87;68.89;475
14038;561.52;52.39;68.77;475
14039;561.56;52.91;68.65;475
14040;561.60;53.43;68.54;475
14041;561.64;53.95;68.42;475
14042;561.68;54.48;68.31;475
14043;561.72;55;68.19;475
14044;561.76;55.52;68.08;475
14045;561.80;56.04;67.96;475
14046;561.84;56.57;67.85;475
14047;561.88;57.09;67.73;475
14048;561.92;57.61;67.62;475
14049;561.96;58.13;67.50;475
14050;562;58.65;67.39;475
14051;562.04;59.18;67.27;475
14052;562.08;59.70;67.16;475
14053;562.12;60.22;67.04;475
14054;562.16;60.23;67.05;475
14055;562.20;60.24;67.06;475
14056;562.24;60.24;67.07;475
14057;562.28;60.25;67.08;475
14058;562.32;60.26;67.09;475
14059;562.36;60.27;67.10;475
14060;562.40;60.27;67.10;475
14061;562.44;60.28;67.11;475
14062;562.48;60.29;67.12;475
14063;562.52;60.30;67.13;475
14064;562.56;60.30;67.14;475
14065;562.60;60.31;67.15;475
14066;562.64;60.32;67.16;475
14067;562.68;60.33;67.17;475
14068;562.72;60.33;67.18;475
14069;562.76;60.34;67.19;475
14070;562.80;60.35;67.20;475
14071;562.84;60.36;67.21;475
14072;562.88;60.36;67.21;475
14073;562.92;60.37;67.22;475
14074;562.96;60.38;67.23;475
14075;563;60.39;67.24;475
14076;563.04;60.39;67.25;475
14077;563.08;60.40;67.26;475
14078;563.12;60.41;67.27;475
14079;563.16;60.58;67.45;554
14080;563.20;60.76;67.63;554
14081;563.24;60.93;67.82;554
14082;563.28;61.11;68;554
14083;563.32;61.28;68.18;554
14084;563.36;61.45;68.36;554
14085;563.40;61.63;68.54;554
14086;563.44;61.80;68.73;554
14087;563.48;61.97;68.91;554
14088;563.52;62.15;69.09;554
14089;563.56;62.32;69.27;554
14090;563.60;62.50;69.45;554
14091;563.64;62.67;69.63;554
14092;563.68;62.84;69.82;554
14093;563.72;63.02;70;554
14094;563.76;63.19;70.18;554
14095;563.80;63.37;70.36;554
14096;563.84;63.54;70.54;554
14097;563.88;63.71;70.73;554
14098;563.92;63.89;70.91;554
14099;563.96;64.06;71.09;554
14100;564;64.23;71.27;554
14101;564.04;64.41;71.45;554
14102;564.08;64.58;71.64;554
14103;564.12;64.76;71.82;554
14104;564.16;64.93;72;554
14105;564.20;64.93;72;475
14106;564.24;64.93;72;475
14107;564.28;64.93;72;475
14108;564.32;64.93;72;475
14109;564.36;64.93;72;475
14110;564.40;64.93;72;475
14111;564.44;64.93;72;475
14112;564.48;64.93;72;475
14113;564.52;64.93;72;475
14114;564.56;64.93;72;475
14115;564.60;64.93;72;475
14116;564.64;64.93;72;475
14117;564.68;64.93;72;475
14118;564.72;64.93;72;475
14119;564.76;64.93;72;475
14120;564.80;64.93;72;475
14121;564.84;64.93;72;475
14122;564.88;64.93;72;475
14123;564.92;64.93;72;475
14124;564.96;64.93;72;475
14125;565;64.93;72;475
14126;565.04;64.93;72;475
14127;565.08;64.93;72;475
14128;565.12;64.93;72;475
14129;565.16;64.93;72;475
14130;565.20;64.93;72;475
14131;565.24;64.93;72;475
14132;565.28;64.93;72;475
14133;565.32;64.93;72;475
14134;565.36;64.93;72;475
14135;565.40;64.93;72;475
14136;565.44;64.93;72;475
14137;565.48;64.93;72;475
14138;565.52;64.93;72;475
14139;565.56;64.93;72;475
14140;565.60;64.93;72;475
14141;565.64;64.93;72;475
14142;565.68;64.93;72;475
14143;565.72;64.93;72;475
14144;565.76;64.93;72;475
14145;565.80;64.93;72;475
14146;565.84;64.93;72;475
14147;565.88;64.93;72;475
14148;565.92;64.93;72;475
14149;565.96;64.93;72;475
14150;566;64.93;72;475
14151;566.04;64.93;72;475
14152;566.08;64.93;72;475
14153;566.12;64.93;72;475
14154;566.16;64.93;72;475
14155;566.20;64.93;72;475
14156;566.24;64.93;72;475
14157;566.28;64.93;72;475
14158;566.32;64.93;72;475
14159;566.36;64.93;72;475
14160;566.40;64.93;72;475
14161;566.44;64.93;72;475
14162;566.48;64.93;72;475
14163;566.52;64.93;72;475
14164;566.56;64.93;72;475
14165;566.60;64.93;72;475
14166;566.64;64.93;72;475
14167;566.68;64.93;72;475
14168;566.72;64.93;72;475
14169;566.76;64.93;72;475
14170;566.80;64.93;72;475
14171;566.84;64.93;72;475
14172;566.88;64.93;72;475
14173;566.92;64.93;72;475
14174;566.96;64.93;72;475
14175;567;64.93;72;475
14176;567.04;64.93;72;475
14177;567.08;64.93;72;475
14178;567.12;64.93;72;475
14179;567.16;64.93;72;475
14180;567.20;64.93;72;475
14181;567.24;64.93;72;475
14182;567.28;64.93;72;475
14183;567.32;64.93;72;475
14184;567.36;64.93;72;475
14185;567.40;64.93;72;475
14186;567.44;64.93;72;475
14187;567.48;64.93;72;475
14188;567.52;64.93;72;475
14189;567.56;64.93;72;475
14190;567.60;64.93;72;475
14191;567.64;64.93;72;475
14192;567.68;64.93;72;475
14193;567.72;64.93;72;475
14194;567.76;64.93;72;475
14195;567.80;64.93;72;475
14196;567.84;64.93;72;475
14197;567.88;64.93;72;475
14198;567.92;64.93;72;475
14199;567.96;64.93;72;475
14200;568;64.93;72;475
14201;568.04;64.93;72;475
14202;568.08;64.93;72;475
14203;568.12;64.93;72;475
14204;568.16;64.93;72;475
14205;568.20;64.93;72;475
14206;568.24;64.93;72;475
14207;568.28;64.93;72;475
14208;568.32;64.93;72;475
14209;568.36;64.93;72;475
14210;568.40;64.93;72;475
14211;568.44;64.93;72;475
14212;568.48;64.93;72;475
14213;568.52;64.93;72;475
14214;568.56;64.93;72;475
14215;568.60;64.93;72;475
14216;568.64;64.93;72;475
14217;568.68;64.93;72;475
14218;568.72;64.93;72;475
14219;568.76;64.93;72;475
14220;568.80;64.93;72;475
14221;568.84;64.93;72;475
14222;568.88;64.93;72;475
14223;568.92;64.93;72;475
14224;568.96;64.93;72;475
14225;569;64.93;72;475
14226;569.04;64.93;72;475
14227;569.08;64.93;72;475
14228;569.12;64.93;72;475
14229;569.16;64.93;72;475
14230;569.20;64.93;72;475
14231;569.24;64.93;72;475
14232;569.28;64.93;72;475
14233;569.32;64.93;72;475
14234;569.36;64.93;72;475
14235;569.40;64.93;72;475
14236;569.44;64.93;72;475
14237;569.48;64.93;72;475
14238;569.52;64.93;72;475
14239;569.56;64.93;72;475
14240;569.60;64.93;72;475
14241;569.64;64.93;72;475
14242;569.68;64.93;72;475
14243;569.72;64.93;72;475
14244;569.76;64.93;72;475
14245;569.80;64.93;72;475
14246;569.84;64.93;72;475
14247;569.88;64.93;72;475
14248;569.92;64.93;72;475
14249;569.96;64.93;72;475
14250;570;64.93;72;475
14251;570.04;64.93;72;475
14252;570.08;64.93;72;475
14253;570.12;64.93;72;475
14254;570.16;64.93;72;475
14255;570.20;65.11;71.57;475
14256;570.24;65.28;71.15;475
14257;570.28;65.46;70.72;475
14258;570.32;65.63;70.30;475
14259;570.36;65.81;69.87;475
14260;570.40;65.99;69.45;475
14261;570.44;66.16;69.02;475
14262;570.48;66.34;68.59;475
14263;570.52;66.52;68.17;475
14264;570.56;66.69;67.74;475
14265;570.60;66.87;67.32;475
14266;570.64;67.04;66.89;475
14267;570.68;67.22;66.47;475
14268;570.72;67.40;66.04;475
14269;570.76;67.57;65.61;475
14270;570.80;67.75;65.19;475
14271;570.84;67.93;64.76;475
14272;570.88;68.10;64.34;475
14273;570.92;68.28;63.91;475
14274;570.96;68.45;63.49;475
14275;571;68.63;63.06;475
14276;571.04;68.51;63.35;475
14277;571.08;68.40;63.65;475
14278;571.12;68.28;63.94;475
14279;571.16;68.17;64.23;475
14280;571.20;68.05;64.53;475
14281;571.24;67.94;64.82;475
14282;571.28;67.82;65.11;475
14283;571.32;67.70;65.40;475
14284;571.36;67.59;65.70;475
14285;571.40;67.47;65.99;475
14286;571.44;67.36;66.28;475
14287;571.48;67.24;66.58;475
14288;571.52;67.13;66.87;475
14289;571.56;67.01;67.16;475
14290;571.60;66.90;67.46;475
14291;571.64;66.78;67.75;475
14292;571.68;66.66;68.04;475
14293;571.72;66.55;68.33;475
14294;571.76;66.43;68.63;475
14295;571.80;66.32;68.92;475
14296;571.84;66.20;69.21;475
14297;571.88;66.09;69.51;475
14298;571.92;65.97;69.80;475
14299;571.96;65.85;70.09;475
14300;572;65.74;70.39;475
14301;572.04;65.62;70.68;475
14302;572.08;65.51;70.97;475
14303;572.12;65.39;71.26;475
14304;572.16;65.28;71.56;475
14305;572.20;65.16;71.85;475
14306;572.24;64.84;71.77;475
14307;572.28;64.52;71.69;475
14308;572.32;64.21;71.62;475
14309;572.36;63.89;71.54;475
14310;572.40;63.57;71.46;475
14311;572.44;63.25;71.38;475
14312;572.48;62.94;71.30;475
14313;572.52;62.62;71.23;475
14314;572.56;62.30;71.15;475
14315;572.60;61.98;71.07;475
14316;572.64;61.67;70.99;475
14317;572.68;61.35;70.91;475
14318;572.72;61.03;70.83;475
14319;572.76;60.71;70.76;475
14320;572.80;60.40;70.68;475
14321;572.84;60.08;70.60;475
14322;572.88;59.76;70.52;475
14323;572.92;59.44;70.44;475
14324;572.96;59.13;70.37;475
14325;573;58.81;70.29;475
14326;573.04;58.49;70.21;475
14327;573.08;58.52;70.28;475
14328;573.12;58.54;70.35;475
14329;573.16;58.57;70.42;475
14330;573.20;58.59;70.50;475
14331;573.24;58.62;70.57;475
14332;573.28;58.65;70.64;475
14333;573.32;58.67;70.71;475
14334;573.36;58.70;70.78;475
14335;573.40;58.73;70.85;475
14336;573.44;58.75;70.93;475
14337;573.48;58.78;71;475
14338;573.52;58.80;71.07;475
14339;573.56;58.83;71.14;475
14340;573.60;59.08;71.24;475
14341;573.64;59.33;71.35;475
14342;573.68;59.58;71.45;475
14343;573.72;59.83;71.56;475
14344;573.76;60.08;71.66;475
14345;573.80;60.07;71.68;475
14346;573.84;60.05;71.71;475
14347;573.88;60.04;71.73;475
14348;573.92;60.03;71.75;475
14349;573.96;60.01;71.77;475
14350;574;60;71.80;475
14351;574.04;59.99;71.82;475
14352;574.08;59.97;71.84;475
14353;574.12;59.96;71.86;475
14354;574.16;59.95;71.89;475
14355;574.20;59.93;71.91;475
14356;574.24;59.92;71.93;475
14357;574.28;59.91;71.95;475
14358;574.32;59.89;71.98;475
14359;574.36;59.88;72;475
14360;574.40;59.88;72;475
14361;574.44;59.88;72;475
14362;574.48;59.88;72;475
14363;574.52;59.88;72;475
14364;574.56;59.88;72;475
14365;574.60;59.88;72;475
14366;574.64;59.88;72;475
14367;574.68;59.88;72;475
14368;574.72;59.88;72;475
14369;574.76;59.88;72;475
14370;574.80;59.88;72;475
14371;574.84;59.88;72;475
14372;574.88;59.88;72;475
14373;574.92;59.88;72;475
14374;574.96;59.88;72;475
14375;575;59.88;72;475
14376;575.04;59.88;72;475
14377;575.08;59.88;72;475
14378;575.12;59.88;72;475
14379;575.16;59.88;72;475
14380;575.20;59.88;72;475
14381;575.24;59.88;72;475
14382;575.28;59.88;72;475
14383;575.32;59.88;72;475
14384;575.36;59.88;72;475
14385;575.40;59.88;72;475
14386;575.44;59.88;72;475
14387;575.48;59.88;72;475
14388;575.52;59.88;72;475
14389;575.56;59.88;72;475
14390;575.60;59.88;72;475
14391;575.64;59.88;72;475
14392;575.68;59.88;72;475
14393;575.72;59.88;72;475
14394;575.76;59.88;72;475
14395;575.80;59.88;72;475
14396;575.84;59.88;72;475
14397;575.88;59.88;72;475
14398;575.92;59.88;72;475
14399;575.96;59.88;72;475
14400;576;59.88;72;475
14401;576.04;59.88;72;475
14402;576.08;59.88;72;475
14403;576.12;59.88;72;475
14404;576.16;59.88;72;475
14405;576.20;59.88;72;475
14406;576.24;59.88;72;475
14407;576.28;59.88;72;475
14408;576.32;59.88;72;475
14409;576.36;59.88;72;475
14410;576.40;59.88;72;475
14411;576.44;59.88;72;475
14412;576.48;59.88;72;475
14413;576.52;59.88;72;475
14414;576.56;59.88;72;475
14415;576.60;59.88;72;475
14416;576.64;59.88;72;475
14417;576.68;59.88;72;475
14418;576.72;59.88;72;475
14419;576.76;59.88;72;475
14420;576.80;59.88;72;475
14421;576.84;59.88;72;475
14422;576.88;59.88;72;475
14423;576.92;59.88;72;475
14424;576.96;59.88;72;475
14425;577;59.88;72;475
14426;577.04;59.88;72;475
14427;577.08;59.88;72;475
14428;577.12;59.88;72;475
14429;577.16;59.88;72;475
14430;577.20;59.88;72;475
14431;577.24;59.88;72;475
14432;577.28;59.88;72;475
14433;577.32;59.88;72;475
14434;577.36;59.88;72;475
14435;577.40;59.88;72;475
14436;577.44;59.88;72;475
14437;577.48;59.88;72;475
14438;577.52;59.88;72;475
14439;577.56;59.88;72;475
14440;577.60;59.88;72;475
14441;577.64;59.88;72;475
14442;577.68;59.88;72;475
14443;577.72;59.88;72;475
14444;577.76;59.88;72;475
14445;577.80;59.88;72;475
14446;577.84;59.88;72;475
14447;577.88;59.88;72;475
14448;577.92;59.88;72;475
14449;577.96;59.88;72;475
14450;578;59.88;72;475
14451;578.04;59.88;72;475
14452;578.08;59.88;72;475
14453;578.12;59.88;72;475
14454;578.16;59.88;72;475
14455;578.20;59.88;72;475
14456;578.24;59.88;72;475
14457;578.28;59.88;72;475
14458;578.32;59.88;72;475
14459;578.36;59.88;72;475
14460;578.40;59.88;72;475
14461;578.44;59.88;72;475
14462;578.48;59.88;72;475
14463;578.52;59.88;72;475
14464;578.56;59.88;72;475
14465;578.60;59.88;72;475
14466;578.64;59.88;72;475
14467;578.68;59.88;72;475
14468;578.72;59.88;72;475
14469;578.76;59.88;72;475
14470;578.80;59.88;72;475
14471;578.84;59.88;72;475
14472;578.88;59.88;72;475
14473;578.92;59.88;72;475
14474;578.96;59.88;72;475
14475;579;59.88;72;475
14476;579.04;59.88;72;475
14477;579.08;59.88;72;475
14478;579.12;59.88;72;475
14479;579.16;59.88;72;475
14480;579.20;59.88;72;475
14481;579.24;59.88;72;475
14482;579.28;59.88;72;475
14483;579.32;59.88;72;475
14484;579.36;59.88;72;475
14485;579.40;59.88;72;475
14486;579.44;59.88;72;475
14487;579.48;59.88;72;475
14488;579.52;59.88;72;475
14489;579.56;59.88;72;475
14490;579.60;59.88;72;475
14491;579.64;59.88;72;475
14492;579.68;59.88;72;475
14493;579.72;59.88;72;475
14494;579.76;59.88;72;475
14495;579.80;59.88;72;475
14496;579.84;59.88;72;475
14497;579.88;59.88;72;475
14498;579.92;59.88;72;475
14499;579.96;59.88;72;475
14500;580;59.88;72;475
14501;580.04;59.88;72;475
14502;580.08;59.88;72;475
14503;580.12;59.88;72;475
14504;580.16;59.88;72;475
14505;580.20;59.88;72;475
14506;580.24;59.88;72;475
14507;580.28;59.88;72;475
14508;580.32;59.88;72;475
14509;580.36;59.88;72;475
14510;580.40;59.88;72;475
14511;580.44;59.88;72;475
14512;580.48;59.88;72;475
14513;580.52;59.88;72;475
14514;580.56;59.88;72;475
14515;580.60;59.88;72;475
14516;580.64;59.88;72;475
14517;580.68;59.88;72;475
14518;580.72;59.88;72;475
14519;580.76;59.88;72;475
14520;580.80;59.88;72;475
14521;580.84;59.88;72;475
14522;580.88;59.88;72;475
14523;580.92;59.88;72;475
14524;580.96;59.88;72;475
14525;581;59.88;72;475
14526;581.04;59.88;72;475
14527;581.08;59.88;72;475
14528;581.12;59.88;72;475
14529;581.16;59.88;72;475
14530;581.20;59.88;72;475
14531;581.24;59.88;72;475
14532;581.28;59.88;72;475
14533;581.32;59.88;72;475
14534;581.36;59.88;72;475
14535;581.40;59.88;72;475
14536;581.44;59.88;72;475
14537;581.48;59.88;72;475
14538;581.52;59.88;72;475
14539;581.56;59.88;72;475
14540;581.60;59.88;72;475
14541;581.64;59.88;72;475
14542;581.68;59.88;72;475
14543;581.72;59.88;72;475
14544;581.76;59.88;72;475
14545;581.80;59.88;72;475
14546;581.84;59.88;72;475
14547;581.88;59.88;72;475
14548;581.92;59.88;72;475
14549;581.96;59.88;72;475
14550;582;59.88;72;475
14551;582.04;59.88;72;475
14552;582.08;59.88;72;475
14553;582.12;59.88;72;475
14554;582.16;59.88;72;475
14555;582.20;59.88;72;475
14556;582.24;59.88;72;475
14557;582.28;59.88;72;475
14558;582.32;59.88;72;475
14559;582.36;59.88;72;475
14560;582.40;59.88;72;475
14561;582.44;59.88;72;475
14562;582.48;59.88;72;475
14563;582.52;59.88;72;475
14564;582.56;59.88;72;475
14565;582.60;59.88;72;475
14566;582.64;59.88;72;475
14567;582.68;59.88;72;475
14568;582.72;59.88;72;475
14569;582.76;59.88;72;475
14570;582.80;59.88;72;475
14571;582.84;59.88;72;475
14572;582.88;59.88;72;475
14573;582.92;59.88;72;475
14574;582.96;59.88;72;475
14575;583;59.88;72;475
14576;583.04;59.88;72;475
14577;583.08;59.88;72;475
14578;583.12;59.88;72;475
14579;583.16;59.88;72;475
14580;583.20;59.88;72;475
14581;583.24;59.88;72;475
14582;583.28;59.95;71.67;475
14583;583.32;60.01;71.33;475
14584;583.36;60.08;71;475
14585;583.40;60.15;70.67;475
14586;583.44;60.21;70.34;475
14587;583.48;60.28;70;475
14588;583.52;60.35;69.67;475
14589;583.56;60.41;69.34;475
14590;583.60;60.48;69;475
14591;583.64;60.55;68.67;475
14592;583.68;60.61;68.34;475
14593;583.72;60.68;68.01;475
14594;583.76;60.75;67.67;475
14595;583.80;60.81;67.34;475
14596;583.84;60.88;67.01;475
14597;583.88;60.95;66.67;475
14598;583.92;61.01;66.34;475
14599;583.96;61.08;66.01;475
14600;584;61.15;65.67;475
14601;584.04;61.21;65.34;475
14602;584.08;61.28;65.01;475
14603;584.12;61.35;64.68;475
14604;584.16;61.41;64.34;475
14605;584.20;61.48;64.01;475
14606;584.24;61.49;63.97;475
14607;584.28;61.49;63.94;475
14608;584.32;61.50;63.90;475
14609;584.36;61.50;63.87;475
14610;584.40;61.51;63.83;475
14611;584.44;61.51;63.80;475
14612;584.48;61.52;63.76;475
14613;584.52;61.53;63.72;475
14614;584.56;61.53;63.69;475
14615;584.60;61.54;63.65;475
14616;584.64;61.54;63.62;475
14617;584.68;61.55;63.58;475
14618;584.72;61.55;63.55;475
14619;584.76;61.56;63.51;475
14620;584.80;61.57;63.47;475
14621;584.84;61.57;63.44;475
14622;584.88;61.58;63.40;475
14623;584.92;61.58;63.37;475
14624;584.96;61.59;63.33;475
14625;585;61.59;63.30;475
14626;585.04;61.60;63.26;475
14627;585.08;61.61;63.22;475
14628;585.12;61.61;63.19;475
14629;585.16;61.62;63.15;475
14630;585.20;61.62;63.12;475
14631;585.24;61.63;63.08;475
14632;585.28;61.63;63.05;475
14633;585.32;61.64;63.01;475
14634;585.36;61.65;62.97;475
14635;585.40;61.65;62.94;475
14636;585.44;61.66;62.90;475
14637;585.48;61.66;62.87;475
14638;585.52;61.67;62.83;475
14639;585.56;61.67;62.80;475
14640;585.60;61.68;62.76;475
14641;585.64;61.46;62.86;475
14642;585.68;61.24;62.97;475
